host_guid,host_taxon,host_collection,host_group,parasite_record_count,parasite_taxon_count,latitude,longitude,mappable,min_year,max_year,host_url
MSB:Mamm:192077,,MSB:Mamm,Mammal,1,1,,,False,1932.0,1932.0,https://arctos.database.museum/guid/MSB:Mamm:192077
MSB:Mamm:192079,,MSB:Mamm,Mammal,1,1,,,False,1935.0,1935.0,https://arctos.database.museum/guid/MSB:Mamm:192079
MSB:Mamm:192080,,MSB:Mamm,Mammal,1,1,,,False,1935.0,1935.0,https://arctos.database.museum/guid/MSB:Mamm:192080
MSB:Mamm:192081,,MSB:Mamm,Mammal,1,1,,,False,1935.0,1935.0,https://arctos.database.museum/guid/MSB:Mamm:192081
MSB:Host:6779,Smelt,MSB:Host,Host collection,1,1,,,False,,,https://arctos.database.museum/guid/MSB:Host:6779
MSB:Mamm:192082,,MSB:Mamm,Mammal,1,1,36.97417,-122.02972,True,1940.0,1940.0,https://arctos.database.museum/guid/MSB:Mamm:192082
MSB:Mamm:192083,,MSB:Mamm,Mammal,1,1,36.97417,-122.02972,True,1940.0,1940.0,https://arctos.database.museum/guid/MSB:Mamm:192083
MSB:Mamm:192084,,MSB:Mamm,Mammal,1,1,36.97417,-122.02972,True,1940.0,1940.0,https://arctos.database.museum/guid/MSB:Mamm:192084
MSB:Mamm:192089,,MSB:Mamm,Mammal,2,2,33.9597683,-109.5064812,True,1977.0,1977.0,https://arctos.database.museum/guid/MSB:Mamm:192089
MSB:Mamm:192074,,MSB:Mamm,Mammal,1,1,35.64552,-108.12498,True,1974.0,1974.0,https://arctos.database.museum/guid/MSB:Mamm:192074
MSB:Mamm:264107,Tamias minimus,MSB:Mamm,Mammal,4,4,36.02478,-106.84388,True,2012.0,2012.0,https://arctos.database.museum/guid/MSB:Mamm:264107
MSB:Mamm:264114,,MSB:Mamm,Mammal,1,1,36.0198,-106.84286,True,2012.0,2012.0,https://arctos.database.museum/guid/MSB:Mamm:264114
MSB:Mamm:264300,,MSB:Mamm,Mammal,1,1,36.0198,-106.8428666667,True,2012.0,2012.0,https://arctos.database.museum/guid/MSB:Mamm:264300
MSB:Mamm:265604,Tamias palmeri,MSB:Mamm,Mammal,3,2,36.3131,-115.6209,True,2012.0,2012.0,https://arctos.database.museum/guid/MSB:Mamm:265604
MSB:Host:6780,Smelt,MSB:Host,Host collection,2,2,,,False,,,https://arctos.database.museum/guid/MSB:Host:6780
MSB:Mamm:265608,,MSB:Mamm,Mammal,1,1,36.3131,-115.6209,True,2012.0,2012.0,https://arctos.database.museum/guid/MSB:Mamm:265608
MSB:Mamm:265609,Tamias palmeri,MSB:Mamm,Mammal,4,3,36.3131,-115.6209,True,2012.0,2012.0,https://arctos.database.museum/guid/MSB:Mamm:265609
MSB:Mamm:265906,,MSB:Mamm,Mammal,1,1,43.42643,-113.16009,True,2012.0,2012.0,https://arctos.database.museum/guid/MSB:Mamm:265906
MSB:Mamm:265937,,MSB:Mamm,Mammal,1,1,44.3755,-113.4049,True,2012.0,2012.0,https://arctos.database.museum/guid/MSB:Mamm:265937
MSB:Mamm:265940,,MSB:Mamm,Mammal,2,2,44.3755,-113.4049,True,2012.0,2012.0,https://arctos.database.museum/guid/MSB:Mamm:265940
MSB:Mamm:120499,,MSB:Mamm,Mammal,1,1,43.737065,-103.83925,True,1993.0,1993.0,https://arctos.database.museum/guid/MSB:Mamm:120499
MSB:Mamm:120500,,MSB:Mamm,Mammal,2,2,43.737065,-103.83925,True,1993.0,1993.0,https://arctos.database.museum/guid/MSB:Mamm:120500
MSB:Mamm:120502,,MSB:Mamm,Mammal,1,1,43.737065,-103.83925,True,1993.0,1993.0,https://arctos.database.museum/guid/MSB:Mamm:120502
MSB:Mamm:120504,,MSB:Mamm,Mammal,1,1,43.737065,-103.83925,True,1993.0,1993.0,https://arctos.database.museum/guid/MSB:Mamm:120504
MSB:Mamm:120506,,MSB:Mamm,Mammal,1,1,43.737065,-103.83925,True,1993.0,1993.0,https://arctos.database.museum/guid/MSB:Mamm:120506
MSB:Mamm:120507,,MSB:Mamm,Mammal,2,2,43.737065,-103.83925,True,1993.0,1993.0,https://arctos.database.museum/guid/MSB:Mamm:120507
MSB:Mamm:120540,,MSB:Mamm,Mammal,1,1,43.732951,-103.818121,True,1993.0,1993.0,https://arctos.database.museum/guid/MSB:Mamm:120540
MSB:Mamm:120548,,MSB:Mamm,Mammal,1,1,43.728295,-103.829346,True,1993.0,1993.0,https://arctos.database.museum/guid/MSB:Mamm:120548
MSB:Mamm:192091,,MSB:Mamm,Mammal,1,1,33.9412237,-109.5359659,True,1977.0,1977.0,https://arctos.database.museum/guid/MSB:Mamm:192091
MSB:Mamm:192111,,MSB:Mamm,Mammal,1,1,33.6730544,-109.2871671,True,1952.0,1952.0,https://arctos.database.museum/guid/MSB:Mamm:192111
MSB:Mamm:192113,,MSB:Mamm,Mammal,1,1,33.6533871,-109.3059158,True,1952.0,1952.0,https://arctos.database.museum/guid/MSB:Mamm:192113
MSB:Mamm:192114,,MSB:Mamm,Mammal,1,1,33.6525347,-109.3117004,True,1952.0,1952.0,https://arctos.database.museum/guid/MSB:Mamm:192114
MSB:Host:6316,Smelt,MSB:Host,Host collection,1,1,,,False,,,https://arctos.database.museum/guid/MSB:Host:6316
MSB:Mamm:192115,,MSB:Mamm,Mammal,1,1,33.6422749,-109.323967,True,1952.0,1952.0,https://arctos.database.museum/guid/MSB:Mamm:192115
MSB:Mamm:192116,,MSB:Mamm,Mammal,1,1,33.6422749,-109.323967,True,1952.0,1952.0,https://arctos.database.museum/guid/MSB:Mamm:192116
MSB:Mamm:192119,,MSB:Mamm,Mammal,1,1,33.6422749,-109.323967,True,1952.0,1952.0,https://arctos.database.museum/guid/MSB:Mamm:192119
MSB:Mamm:192121,,MSB:Mamm,Mammal,1,1,33.5754046,-109.3551206,True,1952.0,1952.0,https://arctos.database.museum/guid/MSB:Mamm:192121
MSB:Mamm:192122,Tamias minimus arizonensis,MSB:Mamm,Mammal,2,2,33.5754046,-109.3551206,True,1952.0,1952.0,https://arctos.database.museum/guid/MSB:Mamm:192122
MSB:Mamm:192124,,MSB:Mamm,Mammal,1,1,33.5754046,-109.3551206,True,1952.0,1952.0,https://arctos.database.museum/guid/MSB:Mamm:192124
MSB:Mamm:269057,,MSB:Mamm,Mammal,1,1,33.0072,-107.466,True,2013.0,2013.0,https://arctos.database.museum/guid/MSB:Mamm:269057
MSB:Mamm:269174,,MSB:Mamm,Mammal,1,1,33.0112,-107.4649,True,2013.0,2013.0,https://arctos.database.museum/guid/MSB:Mamm:269174
MSB:Mamm:269638,,MSB:Mamm,Mammal,1,1,44.06252,-112.99176,True,2013.0,2013.0,https://arctos.database.museum/guid/MSB:Mamm:269638
MSB:Mamm:269654,,MSB:Mamm,Mammal,2,2,43.78621,-113.93498,True,2013.0,2013.0,https://arctos.database.museum/guid/MSB:Mamm:269654
MSB:Host:6317,Smelt,MSB:Host,Host collection,2,2,,,False,,,https://arctos.database.museum/guid/MSB:Host:6317
MSB:Mamm:269656,,MSB:Mamm,Mammal,3,3,43.78732,-113.93726,True,2013.0,2013.0,https://arctos.database.museum/guid/MSB:Mamm:269656
MSB:Mamm:269658,,MSB:Mamm,Mammal,2,2,43.78612,-113.93498,True,2013.0,2013.0,https://arctos.database.museum/guid/MSB:Mamm:269658
MSB:Mamm:269678,,MSB:Mamm,Mammal,1,1,43.78602,-113.93449,True,2013.0,2013.0,https://arctos.database.museum/guid/MSB:Mamm:269678
MSB:Mamm:269680,,MSB:Mamm,Mammal,1,1,44.02695,-114.46571,True,2013.0,2013.0,https://arctos.database.museum/guid/MSB:Mamm:269680
MSB:Mamm:265945,,MSB:Mamm,Mammal,1,1,44.3755,-113.4049,True,2012.0,2012.0,https://arctos.database.museum/guid/MSB:Mamm:265945
MSB:Mamm:120605,,MSB:Mamm,Mammal,1,1,43.722587,-103.839267,True,1993.0,1993.0,https://arctos.database.museum/guid/MSB:Mamm:120605
MSB:Mamm:120610,,MSB:Mamm,Mammal,1,1,43.720468,-103.842149,True,1993.0,1993.0,https://arctos.database.museum/guid/MSB:Mamm:120610
MSB:Mamm:120975,,MSB:Mamm,Mammal,1,1,37.253186,-110.865044,True,1994.0,1994.0,https://arctos.database.museum/guid/MSB:Mamm:120975
MSB:Mamm:120976,,MSB:Mamm,Mammal,2,2,37.253186,-110.865044,True,1994.0,1994.0,https://arctos.database.museum/guid/MSB:Mamm:120976
MSB:Mamm:120977,,MSB:Mamm,Mammal,1,1,37.253186,-110.865044,True,1994.0,1994.0,https://arctos.database.museum/guid/MSB:Mamm:120977
MSB:Mamm:121021,,MSB:Mamm,Mammal,1,1,37.398602,-110.9470977,True,1994.0,1994.0,https://arctos.database.museum/guid/MSB:Mamm:121021
MSB:Mamm:121025,,MSB:Mamm,Mammal,1,1,37.398602,-110.9470977,True,1994.0,1994.0,https://arctos.database.museum/guid/MSB:Mamm:121025
MSB:Mamm:121130,,MSB:Mamm,Mammal,1,1,38.089003,-110.780153,True,1994.0,1994.0,https://arctos.database.museum/guid/MSB:Mamm:121130
MSB:Mamm:192126,,MSB:Mamm,Mammal,1,1,33.5754046,-109.3551206,True,1952.0,1952.0,https://arctos.database.museum/guid/MSB:Mamm:192126
MSB:Mamm:192129,,MSB:Mamm,Mammal,1,1,,,False,1924.0,1924.0,https://arctos.database.museum/guid/MSB:Mamm:192129
MSB:Mamm:192130,,MSB:Mamm,Mammal,1,1,,,False,1924.0,1924.0,https://arctos.database.museum/guid/MSB:Mamm:192130
MSB:Mamm:192131,,MSB:Mamm,Mammal,1,1,36.9315939,-104.3745036,True,1974.0,1974.0,https://arctos.database.museum/guid/MSB:Mamm:192131
MSB:Mamm:192132,,MSB:Mamm,Mammal,2,2,36.9315939,-104.3745036,True,1974.0,1974.0,https://arctos.database.museum/guid/MSB:Mamm:192132
MSB:Host:6458,Microtus oeconomus,MSB:Host,Host collection,1,1,68.14333,-151.73583,True,,,https://arctos.database.museum/guid/MSB:Host:6458
MSB:Mamm:192133,,MSB:Mamm,Mammal,2,2,36.9315939,-104.3745036,True,1974.0,1974.0,https://arctos.database.museum/guid/MSB:Mamm:192133
MSB:Mamm:192134,,MSB:Mamm,Mammal,1,1,36.9315939,-104.3745036,True,1974.0,1974.0,https://arctos.database.museum/guid/MSB:Mamm:192134
MSB:Mamm:269855,Tamias amoenus,MSB:Mamm,Mammal,4,3,44.41088104,-114.39772,True,2013.0,2013.0,https://arctos.database.museum/guid/MSB:Mamm:269855
MSB:Mamm:269856,,MSB:Mamm,Mammal,3,3,44.41154002,-114.39858499999998,True,2013.0,2013.0,https://arctos.database.museum/guid/MSB:Mamm:269856
MSB:Mamm:269857,,MSB:Mamm,Mammal,4,3,44.41086503,-114.398121,True,2013.0,2013.0,https://arctos.database.museum/guid/MSB:Mamm:269857
MSB:Mamm:269858,,MSB:Mamm,Mammal,2,2,44.41084701,-114.398233,True,2013.0,2013.0,https://arctos.database.museum/guid/MSB:Mamm:269858
MSB:Mamm:269869,,MSB:Mamm,Mammal,1,1,44.44180196,-113.598522,True,2013.0,2013.0,https://arctos.database.museum/guid/MSB:Mamm:269869
MSB:Mamm:269870,,MSB:Mamm,Mammal,2,2,44.4408297,-113.608125,True,2013.0,2013.0,https://arctos.database.museum/guid/MSB:Mamm:269870
MSB:Host:6077,Microtus oeconomus,MSB:Host,Host collection,1,1,63.776138,-171.719525,True,1956.0,1956.0,https://arctos.database.museum/guid/MSB:Host:6077
MSB:Mamm:269871,Tamias amoenus,MSB:Mamm,Mammal,3,2,44.44173097,-113.599271,True,2013.0,2013.0,https://arctos.database.museum/guid/MSB:Mamm:269871
MSB:Mamm:270042,Tamias minimus,MSB:Mamm,Mammal,4,3,35.7742166667,-105.5812333333,True,2011.0,2011.0,https://arctos.database.museum/guid/MSB:Mamm:270042
MSB:Mamm:270049,,MSB:Mamm,Mammal,2,2,42.82306,-122.7711,True,2004.0,2004.0,https://arctos.database.museum/guid/MSB:Mamm:270049
MSB:Mamm:121156,,MSB:Mamm,Mammal,1,1,38.089003,-110.780153,True,1994.0,1994.0,https://arctos.database.museum/guid/MSB:Mamm:121156
MSB:Mamm:121157,,MSB:Mamm,Mammal,1,1,38.089003,-110.780153,True,1994.0,1994.0,https://arctos.database.museum/guid/MSB:Mamm:121157
MSB:Mamm:121159,,MSB:Mamm,Mammal,1,1,38.089003,-110.780153,True,1994.0,1994.0,https://arctos.database.museum/guid/MSB:Mamm:121159
MSB:Mamm:121160,,MSB:Mamm,Mammal,1,1,38.089003,-110.780153,True,1994.0,1994.0,https://arctos.database.museum/guid/MSB:Mamm:121160
MSB:Mamm:121165,,MSB:Mamm,Mammal,1,1,38.089003,-110.780153,True,1994.0,1994.0,https://arctos.database.museum/guid/MSB:Mamm:121165
MSB:Mamm:121173,,MSB:Mamm,Mammal,2,2,38.100971,-110.782733,True,1994.0,1994.0,https://arctos.database.museum/guid/MSB:Mamm:121173
MSB:Host:6130,Microtus oeconomus,MSB:Host,Host collection,1,1,63.776138,-171.719525,True,1956.0,1956.0,https://arctos.database.museum/guid/MSB:Host:6130
MSB:Mamm:121185,,MSB:Mamm,Mammal,1,1,38.085623,-110.802922,True,1994.0,1994.0,https://arctos.database.museum/guid/MSB:Mamm:121185
MSB:Mamm:121187,,MSB:Mamm,Mammal,1,1,38.085623,-110.802922,True,1994.0,1994.0,https://arctos.database.museum/guid/MSB:Mamm:121187
MSB:Mamm:121155,,MSB:Mamm,Mammal,1,1,38.089003,-110.780153,True,1994.0,1994.0,https://arctos.database.museum/guid/MSB:Mamm:121155
MSB:Mamm:192141,,MSB:Mamm,Mammal,1,1,,,False,1953.0,1953.0,https://arctos.database.museum/guid/MSB:Mamm:192141
MSB:Mamm:192142,,MSB:Mamm,Mammal,1,1,,,False,1953.0,1953.0,https://arctos.database.museum/guid/MSB:Mamm:192142
MSB:Mamm:192144,,MSB:Mamm,Mammal,1,1,35.552285,-105.731606,True,1953.0,1953.0,https://arctos.database.museum/guid/MSB:Mamm:192144
MSB:Mamm:192146,,MSB:Mamm,Mammal,1,1,35.8349714,-109.2049646,True,1959.0,1959.0,https://arctos.database.museum/guid/MSB:Mamm:192146
MSB:Mamm:192151,,MSB:Mamm,Mammal,1,1,35.8349714,-109.2049646,True,1959.0,1959.0,https://arctos.database.museum/guid/MSB:Mamm:192151
MSB:Mamm:192152,,MSB:Mamm,Mammal,1,1,35.8349714,-109.2049646,True,1959.0,1959.0,https://arctos.database.museum/guid/MSB:Mamm:192152
MSB:Mamm:192154,,MSB:Mamm,Mammal,1,1,35.680495,-109.176936,True,1963.0,1963.0,https://arctos.database.museum/guid/MSB:Mamm:192154
MSB:Host:6132,Microtus oeconomus,MSB:Host,Host collection,1,1,63.776138,-171.719525,True,1956.0,1956.0,https://arctos.database.museum/guid/MSB:Host:6132
MSB:Mamm:192155,,MSB:Mamm,Mammal,1,1,35.680495,-109.176936,True,1963.0,1963.0,https://arctos.database.museum/guid/MSB:Mamm:192155
MSB:Mamm:192156,,MSB:Mamm,Mammal,1,1,35.680495,-109.176936,True,1963.0,1963.0,https://arctos.database.museum/guid/MSB:Mamm:192156
MSB:Mamm:192165,,MSB:Mamm,Mammal,1,1,36.99583,-110.89222,True,1974.0,1974.0,https://arctos.database.museum/guid/MSB:Mamm:192165
MSB:Mamm:270057,,MSB:Mamm,Mammal,2,2,42.82306,-122.77111,True,2004.0,2004.0,https://arctos.database.museum/guid/MSB:Mamm:270057
MSB:Mamm:270059,,MSB:Mamm,Mammal,2,2,42.82306,-122.77111,True,2004.0,2004.0,https://arctos.database.museum/guid/MSB:Mamm:270059
MSB:Mamm:270060,,MSB:Mamm,Mammal,3,2,43.62944000000001,-121.76556,True,2006.0,2006.0,https://arctos.database.museum/guid/MSB:Mamm:270060
MSB:Mamm:121208,,MSB:Mamm,Mammal,1,1,38.085623,-110.802922,True,1994.0,1994.0,https://arctos.database.museum/guid/MSB:Mamm:121208
MSB:Mamm:121238,,MSB:Mamm,Mammal,2,2,37.901434,-110.704282,True,1994.0,1994.0,https://arctos.database.museum/guid/MSB:Mamm:121238
MSB:Host:6185,Microtus oeconomus,MSB:Host,Host collection,1,1,63.776138,-171.719525,True,1956.0,1956.0,https://arctos.database.museum/guid/MSB:Host:6185
MSB:Mamm:121262,,MSB:Mamm,Mammal,1,1,37.978781,-110.789286,True,1994.0,1994.0,https://arctos.database.museum/guid/MSB:Mamm:121262
MSB:Mamm:121263,,MSB:Mamm,Mammal,1,1,37.978781,-110.789286,True,1994.0,1994.0,https://arctos.database.museum/guid/MSB:Mamm:121263
MSB:Mamm:121275,,MSB:Mamm,Mammal,1,1,37.978781,-110.789286,True,1994.0,1994.0,https://arctos.database.museum/guid/MSB:Mamm:121275
MSB:Mamm:121344,,MSB:Mamm,Mammal,1,1,37.597411,-110.038922,True,1994.0,1994.0,https://arctos.database.museum/guid/MSB:Mamm:121344
MSB:Mamm:121347,,MSB:Mamm,Mammal,1,1,37.597411,-110.038922,True,1994.0,1994.0,https://arctos.database.museum/guid/MSB:Mamm:121347
MSB:Mamm:121403,,MSB:Mamm,Mammal,1,1,37.613342,-110.009263,True,1994.0,1994.0,https://arctos.database.museum/guid/MSB:Mamm:121403
MSB:Mamm:192169,,MSB:Mamm,Mammal,1,1,36.8873,-110.2366,True,1965.0,1965.0,https://arctos.database.museum/guid/MSB:Mamm:192169
MSB:Mamm:192170,,MSB:Mamm,Mammal,1,1,36.8873,-110.2366,True,1965.0,1965.0,https://arctos.database.museum/guid/MSB:Mamm:192170
MSB:Mamm:192171,Tamias rufus,MSB:Mamm,Mammal,2,2,36.8873,-110.2366,True,1965.0,1965.0,https://arctos.database.museum/guid/MSB:Mamm:192171
MSB:Host:6186,Microtus oeconomus,MSB:Host,Host collection,1,1,63.776138,-171.719525,True,1956.0,1956.0,https://arctos.database.museum/guid/MSB:Host:6186
MSB:Mamm:192172,,MSB:Mamm,Mammal,2,2,36.8873,-110.2366,True,1965.0,1965.0,https://arctos.database.museum/guid/MSB:Mamm:192172
MSB:Mamm:192175,,MSB:Mamm,Mammal,1,1,35.8125,-110.1951,True,1975.0,1975.0,https://arctos.database.museum/guid/MSB:Mamm:192175
MSB:Mamm:192177,,MSB:Mamm,Mammal,1,1,36.43585,-106.19448,True,1974.0,1974.0,https://arctos.database.museum/guid/MSB:Mamm:192177
MSB:Mamm:192191,,MSB:Mamm,Mammal,1,1,38.83389,-120.04056,True,1934.0,1934.0,https://arctos.database.museum/guid/MSB:Mamm:192191
MSB:Mamm:192192,,MSB:Mamm,Mammal,1,1,37.52,-118.98556,True,1936.0,1936.0,https://arctos.database.museum/guid/MSB:Mamm:192192
MVZ:Mamm:225304,,MVZ:Mamm,Mammal,1,1,36.4775,-118.2188,True,2010.0,2010.0,https://arctos.database.museum/guid/MVZ:Mamm:225304
MVZ:Mamm:225305,Tamias alpinus,MVZ:Mamm,Mammal,4,3,36.4775,-118.2188,True,2010.0,2010.0,https://arctos.database.museum/guid/MVZ:Mamm:225305
MVZ:Mamm:225306,Tamias alpinus,MVZ:Mamm,Mammal,3,3,36.4775,-118.2188,True,2010.0,2010.0,https://arctos.database.museum/guid/MVZ:Mamm:225306
MSB:Host:6188,Microtus oeconomus,MSB:Host,Host collection,1,1,63.776138,-171.719525,True,1956.0,1956.0,https://arctos.database.museum/guid/MSB:Host:6188
MVZ:Mamm:225307,,MVZ:Mamm,Mammal,1,1,36.4775,-118.2188,True,2010.0,2010.0,https://arctos.database.museum/guid/MVZ:Mamm:225307
MVZ:Mamm:225309,,MVZ:Mamm,Mammal,1,1,36.4775,-118.2188,True,2010.0,2010.0,https://arctos.database.museum/guid/MVZ:Mamm:225309
MVZ:Mamm:225310,,MVZ:Mamm,Mammal,3,3,36.4775,-118.2188,True,2010.0,2010.0,https://arctos.database.museum/guid/MVZ:Mamm:225310
MVZ:Mamm:225311,Tamias speciosus sequoiensis,MVZ:Mamm,Mammal,7,4,36.4775,-118.2188,True,2010.0,2010.0,https://arctos.database.museum/guid/MVZ:Mamm:225311
MVZ:Mamm:225312,Tamias speciosus sequoiensis,MVZ:Mamm,Mammal,4,3,36.4775,-118.2188,True,2010.0,2010.0,https://arctos.database.museum/guid/MVZ:Mamm:225312
MVZ:Mamm:225313,,MVZ:Mamm,Mammal,1,1,36.4775,-118.2188,True,2010.0,2010.0,https://arctos.database.museum/guid/MVZ:Mamm:225313
MSB:Host:5033,Microtus oeconomus,MSB:Host,Host collection,1,1,63.77972,-171.74111,True,1956.0,1956.0,https://arctos.database.museum/guid/MSB:Host:5033
MVZ:Mamm:225314,Tamias speciosus sequoiensis,MVZ:Mamm,Mammal,4,3,36.4775,-118.2188,True,2010.0,2010.0,https://arctos.database.museum/guid/MVZ:Mamm:225314
MVZ:Mamm:225315,Tamias speciosus sequoiensis,MVZ:Mamm,Mammal,3,2,36.4775,-118.2188,True,2010.0,2010.0,https://arctos.database.museum/guid/MVZ:Mamm:225315
MVZ:Mamm:225316,Tamias speciosus sequoiensis,MVZ:Mamm,Mammal,3,2,36.4775,-118.2188,True,2010.0,2010.0,https://arctos.database.museum/guid/MVZ:Mamm:225316
MVZ:Mamm:225318,Tamias speciosus sequoiensis,MVZ:Mamm,Mammal,3,2,36.4775,-118.2188,True,2010.0,2010.0,https://arctos.database.museum/guid/MVZ:Mamm:225318
MVZ:Mamm:225319,,MVZ:Mamm,Mammal,1,1,36.4775,-118.2188,True,2010.0,2010.0,https://arctos.database.museum/guid/MVZ:Mamm:225319
MVZ:Mamm:225320,Tamias speciosus sequoiensis,MVZ:Mamm,Mammal,4,2,36.4775,-118.2188,True,2010.0,2010.0,https://arctos.database.museum/guid/MVZ:Mamm:225320
MVZ:Mamm:225323,,MVZ:Mamm,Mammal,2,2,36.4775,-118.2188,True,2010.0,2010.0,https://arctos.database.museum/guid/MVZ:Mamm:225323
MVZ:Mamm:225324,Tamias speciosus sequoiensis,MVZ:Mamm,Mammal,3,2,36.4775,-118.2188,True,2010.0,2010.0,https://arctos.database.museum/guid/MVZ:Mamm:225324
MVZ:Mamm:225326,Tamias speciosus sequoiensis,MVZ:Mamm,Mammal,4,4,36.4775,-118.2188,True,2010.0,2010.0,https://arctos.database.museum/guid/MVZ:Mamm:225326
MSB:Host:5034,Microtus oeconomus,MSB:Host,Host collection,1,1,63.77972,-171.74111,True,1956.0,1956.0,https://arctos.database.museum/guid/MSB:Host:5034
MSB:Host:7519,Sorex,MSB:Host,Host collection,2,2,63.775,-171.693056,True,,,https://arctos.database.museum/guid/MSB:Host:7519
DMNS:Mamm:12965,,DMNS:Mamm,Mammal,2,1,39.3457833333,-123.5632666667,True,2012.0,2012.0,https://arctos.database.museum/guid/DMNS:Mamm:12965
DMNS:Mamm:12973,,DMNS:Mamm,Mammal,1,1,41.8263833333,-123.9916,True,2012.0,2012.0,https://arctos.database.museum/guid/DMNS:Mamm:12973
MSB:Mamm:259315,,MSB:Mamm,Mammal,1,1,41.8263833333,-123.9916,True,2012.0,2012.0,https://arctos.database.museum/guid/MSB:Mamm:259315
MSB:Mamm:259318,,MSB:Mamm,Mammal,2,1,41.0633166667,-121.9757,True,2012.0,2012.0,https://arctos.database.museum/guid/MSB:Mamm:259318
DMNS:Mamm:12978,,DMNS:Mamm,Mammal,2,2,40.40245,-123.4675333333,True,2012.0,2012.0,https://arctos.database.museum/guid/DMNS:Mamm:12978
MSB:Mamm:259325,,MSB:Mamm,Mammal,2,2,40.40245,-123.4675333333,True,2012.0,2012.0,https://arctos.database.museum/guid/MSB:Mamm:259325
MSB:Mamm:259327,Tamias sonomae,MSB:Mamm,Mammal,2,1,40.4025166667,-123.4683,True,2012.0,2012.0,https://arctos.database.museum/guid/MSB:Mamm:259327
DMNS:Mamm:12984,,DMNS:Mamm,Mammal,1,1,39.6145166667,-120.4938833333,True,2012.0,2012.0,https://arctos.database.museum/guid/DMNS:Mamm:12984
MSB:Mamm:259331,Tamias senex,MSB:Mamm,Mammal,2,1,39.6145166667,-120.4938833333,True,2012.0,2012.0,https://arctos.database.museum/guid/MSB:Mamm:259331
MSB:Host:5039,Microtus oeconomus,MSB:Host,Host collection,1,1,63.77972,-171.74111,True,1956.0,1956.0,https://arctos.database.museum/guid/MSB:Host:5039
DMNS:Mamm:12990,,DMNS:Mamm,Mammal,1,1,39.6217833333,-120.4871,True,2012.0,2012.0,https://arctos.database.museum/guid/DMNS:Mamm:12990
MSB:Mamm:259343,Tamias speciosus,MSB:Mamm,Mammal,2,1,39.6217833333,-120.4871,True,2012.0,2012.0,https://arctos.database.museum/guid/MSB:Mamm:259343
MSB:Mamm:259345,Tamias senex,MSB:Mamm,Mammal,2,1,39.6221,-120.4884833333,True,2012.0,2012.0,https://arctos.database.museum/guid/MSB:Mamm:259345
DMNS:Mamm:12994,,DMNS:Mamm,Mammal,1,1,39.61575,-120.4930166667,True,2012.0,2012.0,https://arctos.database.museum/guid/DMNS:Mamm:12994
MSB:Mamm:259347,,MSB:Mamm,Mammal,1,1,39.61575,-120.4930166667,True,2012.0,2012.0,https://arctos.database.museum/guid/MSB:Mamm:259347
MSB:Mamm:259351,Tamias sp.,MSB:Mamm,Mammal,3,1,39.1601,-120.50005,True,2012.0,2012.0,https://arctos.database.museum/guid/MSB:Mamm:259351
MSB:Mamm:264026,,MSB:Mamm,Mammal,1,1,45.1269,-114.1388,True,2011.0,2011.0,https://arctos.database.museum/guid/MSB:Mamm:264026
MSB:Mamm:264113,Tamias quadrivittatus,MSB:Mamm,Mammal,3,2,36.0198,-106.8428666667,True,2012.0,2012.0,https://arctos.database.museum/guid/MSB:Mamm:264113
MSB:Mamm:264125,Tamias minimus,MSB:Mamm,Mammal,2,1,36.0202,-106.84685,True,2012.0,2012.0,https://arctos.database.museum/guid/MSB:Mamm:264125
MSB:Host:5040,Microtus oeconomus,MSB:Host,Host collection,1,1,63.77972,-171.74111,True,1956.0,1956.0,https://arctos.database.museum/guid/MSB:Host:5040
MSB:Mamm:267285,Tamias minimus,MSB:Mamm,Mammal,2,1,36.0200833333,-106.8463166667,True,2012.0,2012.0,https://arctos.database.museum/guid/MSB:Mamm:267285
MSB:Mamm:264132,Tamias minimus,MSB:Mamm,Mammal,3,3,36.0202,-106.84685,True,2012.0,2012.0,https://arctos.database.museum/guid/MSB:Mamm:264132
MSB:Mamm:264136,,MSB:Mamm,Mammal,1,1,36.02207,-106.84291,True,2012.0,2012.0,https://arctos.database.museum/guid/MSB:Mamm:264136
MSB:Mamm:264187,,MSB:Mamm,Mammal,1,1,36.0198,-106.84286,True,2012.0,2012.0,https://arctos.database.museum/guid/MSB:Mamm:264187
MSB:Mamm:264177,,MSB:Mamm,Mammal,1,1,36.02418,-106.84388,True,2012.0,2012.0,https://arctos.database.museum/guid/MSB:Mamm:264177
MSB:Mamm:264178,,MSB:Mamm,Mammal,1,1,36.02418,-106.84388,True,2012.0,2012.0,https://arctos.database.museum/guid/MSB:Mamm:264178
MSB:Mamm:264188,,MSB:Mamm,Mammal,1,1,36.0198,-106.84286,True,2012.0,2012.0,https://arctos.database.museum/guid/MSB:Mamm:264188
MSB:Mamm:264208,Tamias minimus,MSB:Mamm,Mammal,3,2,36.02205,-106.83999999999999,True,2012.0,2012.0,https://arctos.database.museum/guid/MSB:Mamm:264208
MSB:Mamm:264209,,MSB:Mamm,Mammal,1,1,36.02205,-106.84,True,2012.0,2012.0,https://arctos.database.museum/guid/MSB:Mamm:264209
MSB:Mamm:264207,,MSB:Mamm,Mammal,1,1,36.0202,-106.84685,True,2012.0,2012.0,https://arctos.database.museum/guid/MSB:Mamm:264207
