parasite_guid,parasite_name,parasite_genus,parasite_species,date,year,host_guid,host_taxon,host_collection,host_group,host_sex,host_age,location_in_host,parasite_life_stage,parasite_sex,individual_count,experimental,parasite_url,host_url,latitude,longitude,mappable
MSB:Para:42961,Acari,,,29 Aug 2022,2022.0,MSB:Mamm:343752,Myodes rutilus,MSB:Mamm,Mammal,female,,body surface,,,,,https://arctos.database.museum/guid/MSB:Para:42961,https://arctos.database.museum/guid/MSB:Mamm:343752,47.75326501,107.12066,True
MSB:Para:42962,Siphonaptera,,,22 Jul 2022,2022.0,MSB:Mamm:342878,Eutamias sibiricus,MSB:Mamm,Mammal,female,,body surface,,,1,,https://arctos.database.museum/guid/MSB:Para:42962,https://arctos.database.museum/guid/MSB:Mamm:342878,48.40943098,106.935746,True
MSB:Para:42963,Siphonaptera,,,22 Jul 2022,2022.0,MSB:Mamm:342879,Eutamias sibiricus,MSB:Mamm,Mammal,female,,body surface,,,3,,https://arctos.database.museum/guid/MSB:Para:42963,https://arctos.database.museum/guid/MSB:Mamm:342879,48.40920299,106.935862,True
MSB:Para:42964,Acari,,,22 Jul 2022,2022.0,MSB:Mamm:342879,Eutamias sibiricus,MSB:Mamm,Mammal,female,,body surface,,,6,,https://arctos.database.museum/guid/MSB:Para:42964,https://arctos.database.museum/guid/MSB:Mamm:342879,48.40920299,106.935862,True
MSB:Para:42965,Ixodida,,,22 Jul 2022,2022.0,MSB:Mamm:342879,Eutamias sibiricus,MSB:Mamm,Mammal,female,,body surface,,,2,,https://arctos.database.museum/guid/MSB:Para:42965,https://arctos.database.museum/guid/MSB:Mamm:342879,48.40920299,106.935862,True
MSB:Para:42966,Ixodida,,,25 Aug 2022,2022.0,MSB:Mamm:343760,Apodemus peninsulae,MSB:Mamm,Mammal,male,,body surface,,,1,,https://arctos.database.museum/guid/MSB:Para:42966,https://arctos.database.museum/guid/MSB:Mamm:343760,47.43208598,108.97409,True
MSB:Para:42967,Acari,,,21 Aug 2022,2022.0,MSB:Mamm:344836,Microtus fortis,MSB:Mamm,Mammal,female,,body surface,,,1,,https://arctos.database.museum/guid/MSB:Para:42967,https://arctos.database.museum/guid/MSB:Mamm:344836,48.70096103,110.313935,True
MSB:Para:42968,Ixodida,,,21 Aug 2022,2022.0,MSB:Mamm:344836,Microtus fortis,MSB:Mamm,Mammal,female,,body surface,,,1,,https://arctos.database.museum/guid/MSB:Para:42968,https://arctos.database.museum/guid/MSB:Mamm:344836,48.70096103,110.313935,True
MSB:Para:42969,Acari,,,21 Aug 2022,2022.0,MSB:Mamm:344844,Microtus arvalis,MSB:Mamm,Mammal,male,,body surface,,,2,,https://arctos.database.museum/guid/MSB:Para:42969,https://arctos.database.museum/guid/MSB:Mamm:344844,48.70120704,110.314304,True
MSB:Para:4297,Trematoda,,,1952 Mar,1952.0,MSB:Host:4832,Muskrat,MSB:Host,Host collection,female,,,,,,,https://arctos.database.museum/guid/MSB:Para:4297,https://arctos.database.museum/guid/MSB:Host:4832,68.12694,-145.53778,True
MSB:Para:42970,Acari,,,20 Aug 2022,2022.0,MSB:Mamm:344845,Microtus mongolicus,MSB:Mamm,Mammal,male,,body surface,,,3,,https://arctos.database.museum/guid/MSB:Para:42970,https://arctos.database.museum/guid/MSB:Mamm:344845,48.70137996,110.314049,True
MSB:Para:42971,Acari,,,21 Aug 2022,2022.0,MSB:Mamm:344846,Microtus,MSB:Mamm,Mammal,female,,body surface,,,3,,https://arctos.database.museum/guid/MSB:Para:42971,https://arctos.database.museum/guid/MSB:Mamm:344846,48.69886003,110.313521,True
MSB:Para:42972,Phthiraptera,,,21 Aug 2022,2022.0,MSB:Mamm:344846,Microtus,MSB:Mamm,Mammal,female,,body surface,,,1,,https://arctos.database.museum/guid/MSB:Para:42972,https://arctos.database.museum/guid/MSB:Mamm:344846,48.69886003,110.313521,True
MSB:Para:42973,Acari,,,21 Aug 2022,2022.0,MSB:Mamm:344847,Apodemus peninsulae,MSB:Mamm,Mammal,male,,body surface,,,2,,https://arctos.database.museum/guid/MSB:Para:42973,https://arctos.database.museum/guid/MSB:Mamm:344847,48.700171,110.295503,True
MSB:Para:42974,Siphonaptera,,,21 Aug 2022,2022.0,MSB:Mamm:344847,Apodemus peninsulae,MSB:Mamm,Mammal,male,,body surface,,,10,,https://arctos.database.museum/guid/MSB:Para:42974,https://arctos.database.museum/guid/MSB:Mamm:344847,48.700171,110.295503,True
MSB:Para:42975,Siphonaptera,,,21 Aug 2022,2022.0,MSB:Mamm:344848,Apodemus peninsulae,MSB:Mamm,Mammal,male,,body surface,,,10,,https://arctos.database.museum/guid/MSB:Para:42975,https://arctos.database.museum/guid/MSB:Mamm:344848,48.70009,110.29621,True
MSB:Para:42976,Siphonaptera,,,21 Aug 2022,2022.0,MSB:Mamm:344849,Microtus arvalis,MSB:Mamm,Mammal,male,,body surface,,,1,,https://arctos.database.museum/guid/MSB:Para:42976,https://arctos.database.museum/guid/MSB:Mamm:344849,48.69857697,110.310909,True
MSB:Para:42977,Acari,,,21 Aug 2022,2022.0,MSB:Mamm:344849,Microtus arvalis,MSB:Mamm,Mammal,male,,body surface,,,5,,https://arctos.database.museum/guid/MSB:Para:42977,https://arctos.database.museum/guid/MSB:Mamm:344849,48.69857697,110.310909,True
MSB:Para:42978,Acari,,,21 Aug 2022,2022.0,MSB:Mamm:344850,Microtus,MSB:Mamm,Mammal,male,,body surface,,,2,,https://arctos.database.museum/guid/MSB:Para:42978,https://arctos.database.museum/guid/MSB:Mamm:344850,48.70029802,110.313126,True
MSB:Para:42979,Acari,,,21 Aug 2022,2022.0,MSB:Mamm:344852,Microtus,MSB:Mamm,Mammal,male,,body surface,,,2,,https://arctos.database.museum/guid/MSB:Para:42979,https://arctos.database.museum/guid/MSB:Mamm:344852,48.69842702,110.311556,True
MSB:Para:4298,Plagiorchis,Plagiorchis,,1952 Mar,1952.0,MSB:Host:4832,Muskrat,MSB:Host,Host collection,female,,,,,,,https://arctos.database.museum/guid/MSB:Para:4298,https://arctos.database.museum/guid/MSB:Host:4832,68.12694,-145.53778,True
MSB:Para:42980,Ixodida,,,21 Aug 2022,2022.0,MSB:Mamm:344852,Microtus,MSB:Mamm,Mammal,male,,body surface,,,1,,https://arctos.database.museum/guid/MSB:Para:42980,https://arctos.database.museum/guid/MSB:Mamm:344852,48.69842702,110.311556,True
MSB:Para:42981,Acari,,,23 Jul 2022,2022.0,MSB:Mamm:342895,Microtus fortis,MSB:Mamm,Mammal,male,,body surface,,,8,,https://arctos.database.museum/guid/MSB:Para:42981,https://arctos.database.museum/guid/MSB:Mamm:342895,48.41175998,106.933045,True
MSB:Para:42982,Siphonaptera,,,21 Aug 2022,2022.0,MSB:Mamm:344853,Myodes rufocanus,MSB:Mamm,Mammal,female,,body surface,,,8,,https://arctos.database.museum/guid/MSB:Para:42982,https://arctos.database.museum/guid/MSB:Mamm:344853,48.69823901,110.311122,True
MSB:Para:42983,Siphonaptera,,,23 Jul 2022,2022.0,MSB:Mamm:342896,Apodemus peninsulae,MSB:Mamm,Mammal,male,,body surface,,,2,,https://arctos.database.museum/guid/MSB:Para:42983,https://arctos.database.museum/guid/MSB:Mamm:342896,48.41296798,106.931825,True
MSB:Para:42984,Siphonaptera,,,22 Aug 2022,2022.0,MSB:Mamm:344863,Apodemus peninsulae,MSB:Mamm,Mammal,male,,body surface,,,9,,https://arctos.database.museum/guid/MSB:Para:42984,https://arctos.database.museum/guid/MSB:Mamm:344863,48.398188,110.22125,True
MSB:Para:42985,Siphonaptera,,,23 Jul 2022,2022.0,MSB:Mamm:342897,Myodes rufocanus,MSB:Mamm,Mammal,female,,body surface,,,2,,https://arctos.database.museum/guid/MSB:Para:42985,https://arctos.database.museum/guid/MSB:Mamm:342897,48.40770003,106.936719,True
MSB:Para:42986,Phthiraptera,,,24 Aug 2022,2022.0,MSB:Mamm:344950,Apodemus peninsulae,MSB:Mamm,Mammal,female,,body surface,,,2,,https://arctos.database.museum/guid/MSB:Para:42986,https://arctos.database.museum/guid/MSB:Mamm:344950,47.43266802,108.973451,True
MSB:Para:42987,Acari,,,24 Aug 2022,2022.0,MSB:Mamm:344950,Apodemus peninsulae,MSB:Mamm,Mammal,female,,body surface,,,20,,https://arctos.database.museum/guid/MSB:Para:42987,https://arctos.database.museum/guid/MSB:Mamm:344950,47.43266802,108.973451,True
MSB:Para:42988,Acari,,,21 Aug 2022,2022.0,MSB:Mamm:344954,Microtus,MSB:Mamm,Mammal,female,,body surface,,,5,,https://arctos.database.museum/guid/MSB:Para:42988,https://arctos.database.museum/guid/MSB:Mamm:344954,48.69925498,110.313238,True
MSB:Para:42989,Siphonaptera,,,24 Aug 2022,2022.0,MSB:Mamm:344958,Urocitellus undulatus,MSB:Mamm,Mammal,female,,body surface,,,7,,https://arctos.database.museum/guid/MSB:Para:42989,https://arctos.database.museum/guid/MSB:Mamm:344958,47.42996897,108.982601,True
MSB:Para:4299,Quinqueserialis,Quinqueserialis,,1952 Mar,1952.0,MSB:Host:4832,Muskrat,MSB:Host,Host collection,female,,,,,,,https://arctos.database.museum/guid/MSB:Para:4299,https://arctos.database.museum/guid/MSB:Host:4832,68.12694,-145.53778,True
MSB:Para:42990,Ixodida,,,21 Aug 2022,2022.0,MSB:Mamm:344954,Microtus,MSB:Mamm,Mammal,female,,body surface,,,1,,https://arctos.database.museum/guid/MSB:Para:42990,https://arctos.database.museum/guid/MSB:Mamm:344954,48.69925498,110.313238,True
MSB:Para:42991,Ixodida,,,24 Aug 2022,2022.0,MSB:Mamm:344958,Urocitellus undulatus,MSB:Mamm,Mammal,female,,body surface,,,20,,https://arctos.database.museum/guid/MSB:Para:42991,https://arctos.database.museum/guid/MSB:Mamm:344958,47.42996897,108.982601,True
MSB:Para:42992,Acari,,,13 Aug 2022,2022.0,MSB:Mamm:343098,Meriones meridianus,MSB:Mamm,Mammal,male,,body surface,,,25,,https://arctos.database.museum/guid/MSB:Para:42992,https://arctos.database.museum/guid/MSB:Mamm:343098,42.995458,107.241162,True
MSB:Para:42993,Ixodida,,,13 Aug 2022,2022.0,MSB:Mamm:343098,Meriones meridianus,MSB:Mamm,Mammal,male,,body surface,,,25,,https://arctos.database.museum/guid/MSB:Para:42993,https://arctos.database.museum/guid/MSB:Mamm:343098,42.995458,107.241162,True
MSB:Para:42994,Phthiraptera,,,24 Aug 2022,2022.0,MSB:Mamm:344958,Urocitellus undulatus,MSB:Mamm,Mammal,female,,body surface,,,8,,https://arctos.database.museum/guid/MSB:Para:42994,https://arctos.database.museum/guid/MSB:Mamm:344958,47.42996897,108.982601,True
MSB:Para:42995,Acari,,,23 Jul 2022,2022.0,MSB:Mamm:342900,Apodemus peninsulae,MSB:Mamm,Mammal,male,,body surface,,,13,,https://arctos.database.museum/guid/MSB:Para:42995,https://arctos.database.museum/guid/MSB:Mamm:342900,48.40904399,106.935936,True
MSB:Para:42996,Phthiraptera,,,23 Jul 2022,2022.0,MSB:Mamm:342900,Apodemus peninsulae,MSB:Mamm,Mammal,male,,body surface,,,13,,https://arctos.database.museum/guid/MSB:Para:42996,https://arctos.database.museum/guid/MSB:Mamm:342900,48.40904399,106.935936,True
MSB:Para:42997,Acari,,,13 Aug 2022,2022.0,MSB:Mamm:343103,Phodopus roborovskii,MSB:Mamm,Mammal,male,,body surface,,,5,,https://arctos.database.museum/guid/MSB:Para:42997,https://arctos.database.museum/guid/MSB:Mamm:343103,42.998326,107.244321,True
MSB:Para:42998,Phthiraptera,,,24 Jul 2022,2022.0,MSB:Mamm:342943,Microtus,MSB:Mamm,Mammal,male,,body surface,,,,,https://arctos.database.museum/guid/MSB:Para:42998,https://arctos.database.museum/guid/MSB:Mamm:342943,48.41160198,106.932506,True
MSB:Para:42999,Acari,,,24 Jul 2022,2022.0,MSB:Mamm:342943,Microtus,MSB:Mamm,Mammal,male,,body surface,,,,,https://arctos.database.museum/guid/MSB:Para:42999,https://arctos.database.museum/guid/MSB:Mamm:342943,48.41160198,106.932506,True
MSB:Para:43,Microcephaloides douthitti,Microcephaloides,Microcephaloides douthitti,17 june 2003,2003.0,MSB:Mamm:158013,,MSB:Mamm,Mammal,,,,,,,,https://arctos.database.museum/guid/MSB:Para:43,https://arctos.database.museum/guid/MSB:Mamm:158013,58.0318055556,-129.9313611111,True
MSB:Para:430,Andrya,Andrya,,10-Oct-50,,MSB:Host:173,,MSB:Host,Host collection,,,,,,,,https://arctos.database.museum/guid/MSB:Para:430,https://arctos.database.museum/guid/MSB:Host:173,,,False
MSB:Para:4300,Trematoda,,,1952 Mar,1952.0,MSB:Host:4833,Muskrat,MSB:Host,Host collection,male,,,,,,,https://arctos.database.museum/guid/MSB:Para:4300,https://arctos.database.museum/guid/MSB:Host:4833,68.12694,-145.53778,True
MSB:Para:43000,Siphonaptera,,,24 Jul 2022,2022.0,MSB:Mamm:342943,Microtus,MSB:Mamm,Mammal,male,,body surface,,,1,,https://arctos.database.museum/guid/MSB:Para:43000,https://arctos.database.museum/guid/MSB:Mamm:342943,48.41160198,106.932506,True
MSB:Para:43001,Ixodida,,,24 Aug 2022,2022.0,MSB:Mamm:343755,Ochotona hoffmanni,MSB:Mamm,Mammal,male1,,body surface,,,3,,https://arctos.database.museum/guid/MSB:Para:43001,https://arctos.database.museum/guid/MSB:Mamm:343755,47.44915,108.94694,True
MSB:Para:43002,Ixodida,,,22 Jul 2022,2022.0,MSB:Mamm:342878,Eutamias sibiricus,MSB:Mamm,Mammal,female,,body surface,,,2,,https://arctos.database.museum/guid/MSB:Para:43002,https://arctos.database.museum/guid/MSB:Mamm:342878,48.40943098,106.935746,True
MSB:Para:43003,Ixodida,,,9 Aug 2022,2022.0,MSB:Mamm:343043,Dipus sagitta,MSB:Mamm,Mammal,female,,body surface,,,20,,https://arctos.database.museum/guid/MSB:Para:43003,https://arctos.database.museum/guid/MSB:Mamm:343043,42.48362,105.23711,True
MSB:Para:43004,Ixodida,,,23 Jul 2022,2022.0,MSB:Mamm:342882,Sorex caecutiens,MSB:Mamm,Mammal,female,,body surface,,,1,,https://arctos.database.museum/guid/MSB:Para:43004,https://arctos.database.museum/guid/MSB:Mamm:342882,48.40938396,106.936382,True
MSB:Para:43005,Ixodida,,,12 Aug 2022,2022.0,MSB:Mamm:343095,Mus musculus,MSB:Mamm,Mammal,male,,body surface,,,10,,https://arctos.database.museum/guid/MSB:Para:43005,https://arctos.database.museum/guid/MSB:Mamm:343095,42.98714203,107.252488,True
MSB:Para:43006,Ixodida,,,22 Aug 2022,2022.0,MSB:Mamm:344863,Apodemus peninsulae,MSB:Mamm,Mammal,male,,body surface,,,9,,https://arctos.database.museum/guid/MSB:Para:43006,https://arctos.database.museum/guid/MSB:Mamm:344863,48.398188,110.22125,True
MSB:Para:43007,Ixodida,,,13 Aug 2022,2022.0,MSB:Mamm:343097,Meriones meridianus,MSB:Mamm,Mammal,female,,body surface,,,15,,https://arctos.database.museum/guid/MSB:Para:43007,https://arctos.database.museum/guid/MSB:Mamm:343097,42.99129602,107.246612,True
MSB:Para:43008,Ixodida,,,23 Jul 2022,2022.0,MSB:Mamm:342897,Myodes rufocanus,MSB:Mamm,Mammal,female,,body surface,,,1,,https://arctos.database.museum/guid/MSB:Para:43008,https://arctos.database.museum/guid/MSB:Mamm:342897,48.40770003,106.936719,True
MSB:Para:43009,Ixodida,,,13 Aug 2022,2022.0,MSB:Mamm:343099,Meriones meridianus,MSB:Mamm,Mammal,male,,body surface,,,7,,https://arctos.database.museum/guid/MSB:Para:43009,https://arctos.database.museum/guid/MSB:Mamm:343099,42.99309804,107.245602,True
MSB:Para:4301,Plagiorchis,Plagiorchis,,1952 Mar,1952.0,MSB:Host:4833,Muskrat,MSB:Host,Host collection,male,,,,,,,https://arctos.database.museum/guid/MSB:Para:4301,https://arctos.database.museum/guid/MSB:Host:4833,68.12694,-145.53778,True
MSB:Para:43010,Ixodida,,,13 Aug 2022,2022.0,MSB:Mamm:343100,Meriones meridianus,MSB:Mamm,Mammal,male,,body surface,,,35,,https://arctos.database.museum/guid/MSB:Para:43010,https://arctos.database.museum/guid/MSB:Mamm:343100,42.995304,107.241086,True
MSB:Para:43011,Ixodida,,,13 Aug 2022,2022.0,MSB:Mamm:343101,Meriones meridianus,MSB:Mamm,Mammal,female,,body surface,,,25,,https://arctos.database.museum/guid/MSB:Para:43011,https://arctos.database.museum/guid/MSB:Mamm:343101,42.99480996,107.245571,True
MSB:Para:43012,Ixodida,,,13 Aug 2022,2022.0,MSB:Mamm:343103,Phodopus roborovskii,MSB:Mamm,Mammal,male,,body surface,,,5,,https://arctos.database.museum/guid/MSB:Para:43012,https://arctos.database.museum/guid/MSB:Mamm:343103,42.998326,107.244321,True
MSB:Para:43013,Ixodida,,,13 Aug 2022,2022.0,MSB:Mamm:343104,Mus musculus,MSB:Mamm,Mammal,male,,body surface,,,5,,https://arctos.database.museum/guid/MSB:Para:43013,https://arctos.database.museum/guid/MSB:Mamm:343104,42.99176901,107.246657,True
MSB:Para:43014,Ixodida,,,13 Aug 2022,2022.0,MSB:Mamm:343105,Meriones meridianus,MSB:Mamm,Mammal,female,,body surface,,,136,,https://arctos.database.museum/guid/MSB:Para:43014,https://arctos.database.museum/guid/MSB:Mamm:343105,42.994452,107.238545,True
MSB:Para:43015,Acari,,,24 July 2016,2016.0,MSB:Mamm:293360,Cricetulus,MSB:Mamm,Mammal,male,,body surface,,,2,,https://arctos.database.museum/guid/MSB:Para:43015,https://arctos.database.museum/guid/MSB:Mamm:293360,49.49104803,104.056653,True
MSB:Para:43016,Acari,,,24 July 2016,2016.0,MSB:Mamm:293361,Microtus,MSB:Mamm,Mammal,female,,body surface,,,2,,https://arctos.database.museum/guid/MSB:Para:43016,https://arctos.database.museum/guid/MSB:Mamm:293361,49.493856,104.064841,True
MSB:Para:43017,Phthiraptera,,,24 July 2016,2016.0,MSB:Mamm:293361,Microtus,MSB:Mamm,Mammal,female,,body surface,,,1,,https://arctos.database.museum/guid/MSB:Para:43017,https://arctos.database.museum/guid/MSB:Mamm:293361,49.493856,104.064841,True
MSB:Para:43018,Acari,,,7 August 2016,2016.0,MSB:Mamm:293721,Microtus maximowiczii,MSB:Mamm,Mammal,,female,body surface,,,2,,https://arctos.database.museum/guid/MSB:Para:43018,https://arctos.database.museum/guid/MSB:Mamm:293721,48.70097201,110.3086,True
MSB:Para:43019,Acari,,,7 August 2016,2016.0,MSB:Mamm:293723,Microtus mongolicus cf.,MSB:Mamm,Mammal,,female,body surface,,,1,,https://arctos.database.museum/guid/MSB:Para:43019,https://arctos.database.museum/guid/MSB:Mamm:293723,48.701444,110.308778,True
MSB:Para:4302,Quinqueserialis,Quinqueserialis,,1952 Mar,1952.0,MSB:Host:4833,Muskrat,MSB:Host,Host collection,male,,,,,,,https://arctos.database.museum/guid/MSB:Para:4302,https://arctos.database.museum/guid/MSB:Host:4833,68.12694,-145.53778,True
MSB:Para:43020,Siphonaptera,,,24 July 2016,2016.0,MSB:Mamm:293364,Cricetulus,MSB:Mamm,Mammal,male,,body surface,,,2,,https://arctos.database.museum/guid/MSB:Para:43020,https://arctos.database.museum/guid/MSB:Mamm:293364,49.49253799,104.06273,True
MSB:Para:43021,Ixodida,,,24 July 2016,2016.0,MSB:Mamm:293363,Cricetulus,MSB:Mamm,Mammal,male,,body surface,,,1,,https://arctos.database.museum/guid/MSB:Para:43021,https://arctos.database.museum/guid/MSB:Mamm:293363,49.49366704,104.064798,True
MSB:Para:43022,Siphonaptera,,,8 August 2016,2016.0,MSB:Mamm:293758,Cricetulus barabensis,MSB:Mamm,Mammal,female,,body surface,,,1,,https://arctos.database.museum/guid/MSB:Para:43022,https://arctos.database.museum/guid/MSB:Mamm:293758,48.77275497,110.662142,True
MSB:Para:43023,Phthiraptera,,,7 August 2016,2016.0,MSB:Mamm:293730,Microtus mongolicus,MSB:Mamm,Mammal,male,,body surface,,,17,,https://arctos.database.museum/guid/MSB:Para:43023,https://arctos.database.museum/guid/MSB:Mamm:293730,48.69833398,110.313523,True
MSB:Para:43024,Ixodida,,,7 August 2016,2016.0,MSB:Mamm:293733,Microtus maximowiczii,MSB:Mamm,Mammal,male,,body surface,,,1,,https://arctos.database.museum/guid/MSB:Para:43024,https://arctos.database.museum/guid/MSB:Mamm:293733,48.69833297,110.313618,True
MSB:Para:43025,Acari,,,7 August 2016,2016.0,MSB:Mamm:293733,Microtus maximowiczii,MSB:Mamm,Mammal,male,,body surface,,,1,,https://arctos.database.museum/guid/MSB:Para:43025,https://arctos.database.museum/guid/MSB:Mamm:293733,48.69833297,110.313618,True
MSB:Para:43026,Siphonaptera,,,7 August 2016,2016.0,MSB:Mamm:293735,Microtus maximowiczii,MSB:Mamm,Mammal,female,,body surface,,,1,,https://arctos.database.museum/guid/MSB:Para:43026,https://arctos.database.museum/guid/MSB:Mamm:293735,48.698812,110.310962,True
MSB:Para:43027,Diptera,,,7 August 2016,2016.0,MSB:Mamm:293739,Myotis nattereri,MSB:Mamm,Mammal,male,,body surface,,,3,,https://arctos.database.museum/guid/MSB:Para:43027,https://arctos.database.museum/guid/MSB:Mamm:293739,48.698165,110.314028,True
MSB:Para:43028,Siphonaptera,,,7 August 2016,2016.0,MSB:Mamm:293736,Microtus mongolicus,MSB:Mamm,Mammal,female,,body surface,,,1,,https://arctos.database.museum/guid/MSB:Para:43028,https://arctos.database.museum/guid/MSB:Mamm:293736,48.69837698,110.313452,True
MSB:Para:43029,Acari,,,7 August 2016,2016.0,MSB:Mamm:293744,Microtus maximowiczii,MSB:Mamm,Mammal,female,,body surface,,,2,,https://arctos.database.museum/guid/MSB:Para:43029,https://arctos.database.museum/guid/MSB:Mamm:293744,48.70228303,110.310867,True
MSB:Para:4303,Alaria,Alaria,,1952 Mar,1952.0,MSB:Host:4834,Muskrat,MSB:Host,Host collection,female,,,,,,,https://arctos.database.museum/guid/MSB:Para:4303,https://arctos.database.museum/guid/MSB:Host:4834,68.12694,-145.53778,True
MSB:Para:43030,Acari,,,5 August 2016,2016.0,MSB:Mamm:293581,Microtus maximowiczii cf.,MSB:Mamm,Mammal,male,,body surface,,,2,,https://arctos.database.museum/guid/MSB:Para:43030,https://arctos.database.museum/guid/MSB:Mamm:293581,48.70100001,110.309547,True
MSB:Para:43031,Acari,,,5 August 2016,2016.0,MSB:Mamm:293582,Microtus mongolicus cf.,MSB:Mamm,Mammal,female,,body surface,,,5,,https://arctos.database.museum/guid/MSB:Para:43031,https://arctos.database.museum/guid/MSB:Mamm:293582,48.69782603,110.312029,True
MSB:Para:43032,Siphonaptera,,,7 August 2016,2016.0,MSB:Mamm:293746,Apodemus peninsulae,MSB:Mamm,Mammal,male,,body surface,,,3,,https://arctos.database.museum/guid/MSB:Para:43032,https://arctos.database.museum/guid/MSB:Mamm:293746,48.69732697,110.31267,True
MSB:Para:43033,Siphonaptera,,,8 August 2016,2016.0,MSB:Mamm:293747,Apodemus peninsulae,MSB:Mamm,Mammal,male,,body surface,,,1,,https://arctos.database.museum/guid/MSB:Para:43033,https://arctos.database.museum/guid/MSB:Mamm:293747,48.77653697,110.663508,True
MSB:Para:43034,Ixodida,,,8 August 2016,2016.0,MSB:Mamm:293748,Microtus mongolicus,MSB:Mamm,Mammal,female,,body surface,larva,,16,,https://arctos.database.museum/guid/MSB:Para:43034,https://arctos.database.museum/guid/MSB:Mamm:293748,48.76894296,110.67413,True
MSB:Para:43035,Acari,,,8 August 2016,2016.0,MSB:Mamm:293749,Cricetulus barabensis,MSB:Mamm,Mammal,male,,body surface,,,18,,https://arctos.database.museum/guid/MSB:Para:43035,https://arctos.database.museum/guid/MSB:Mamm:293749,48.77471801,110.664485,True
MSB:Para:43036,Ixodida,,,8 August 2016,2016.0,MSB:Mamm:293756,Microtus fortis,MSB:Mamm,Mammal,female,,body surface,,,2,,https://arctos.database.museum/guid/MSB:Para:43036,https://arctos.database.museum/guid/MSB:Mamm:293756,48.77671801,110.662239,True
MSB:Para:43037,Ixodida,,,5 August 2016,2016.0,MSB:Mamm:293583,Microtus oeconomus cf.,MSB:Mamm,Mammal,female,,body surface,larva,,11,,https://arctos.database.museum/guid/MSB:Para:43037,https://arctos.database.museum/guid/MSB:Mamm:293583,48.69745798,110.310986,True
MSB:Para:43038,Ixodida,,,5 August 2016,2016.0,MSB:Mamm:293584,Microtus maximowiczii cf.,MSB:Mamm,Mammal,female,,body surface,larva,,13,,https://arctos.database.museum/guid/MSB:Para:43038,https://arctos.database.museum/guid/MSB:Mamm:293584,48.69745798,110.310986,True
MSB:Para:43039,Ixodida,,,8 August 2016,2016.0,MSB:Mamm:293766,Microtus maximowiczii,MSB:Mamm,Mammal,female,,body surface,larva,,9,,https://arctos.database.museum/guid/MSB:Para:43039,https://arctos.database.museum/guid/MSB:Mamm:293766,48.77641199,110.663563,True
MSB:Para:4304,Trematoda,,,1952 Mar,1952.0,MSB:Host:4834,Muskrat,MSB:Host,Host collection,female,,,,,,,https://arctos.database.museum/guid/MSB:Para:4304,https://arctos.database.museum/guid/MSB:Host:4834,68.12694,-145.53778,True
MSB:Para:43040,Ixodida,,,8 August 2016,2016.0,MSB:Mamm:293767,Apodemus peninsulae,MSB:Mamm,Mammal,male,,body surface,,,1,,https://arctos.database.museum/guid/MSB:Para:43040,https://arctos.database.museum/guid/MSB:Mamm:293767,48.77532503,110.664165,True
MSB:Para:43041,Acari,,,8 August 2016,2016.0,MSB:Mamm:293767,Apodemus peninsulae,MSB:Mamm,Mammal,male,,body surface,,,1,,https://arctos.database.museum/guid/MSB:Para:43041,https://arctos.database.museum/guid/MSB:Mamm:293767,48.77532503,110.664165,True
MSB:Para:43042,Phthiraptera,,,5 August 2016,2016.0,MSB:Mamm:293585,Microtus mongolicus cf.,MSB:Mamm,Mammal,male,,body surface,,,1,,https://arctos.database.museum/guid/MSB:Para:43042,https://arctos.database.museum/guid/MSB:Mamm:293585,48.69824798,110.311842,True
MSB:Para:43043,Acari,,,8 August 2016,2016.0,MSB:Mamm:293769,Microtus maximowiczii,MSB:Mamm,Mammal,male,,body surface,,,100,,https://arctos.database.museum/guid/MSB:Para:43043,https://arctos.database.museum/guid/MSB:Mamm:293769,48.77672497,110.662222,True
MSB:Para:43044,Ixodida,,,8 August 2016,2016.0,MSB:Mamm:293769,Microtus maximowiczii,MSB:Mamm,Mammal,male,,body surface,,,1,,https://arctos.database.museum/guid/MSB:Para:43044,https://arctos.database.museum/guid/MSB:Mamm:293769,48.77672497,110.662222,True
MSB:Para:43045,Acari,,,5 August 2016,2016.0,MSB:Mamm:293598,Myotis brandtii,MSB:Mamm,Mammal,female,,body surface,,,3,,https://arctos.database.museum/guid/MSB:Para:43045,https://arctos.database.museum/guid/MSB:Mamm:293598,48.698165,110.314028,True
MSB:Para:43046,Siphonaptera,,,5 August 2016,2016.0,MSB:Mamm:293591,Microtus maximowiczii cf.,MSB:Mamm,Mammal,male,,body surface,,,1,,https://arctos.database.museum/guid/MSB:Para:43046,https://arctos.database.museum/guid/MSB:Mamm:293591,48.70063196,110.309292,True
MSB:Para:43047,Acari,,,5 August 2016,2016.0,MSB:Mamm:293600,Microtus mongolicus,MSB:Mamm,Mammal,male,,body surface,,,7,,https://arctos.database.museum/guid/MSB:Para:43047,https://arctos.database.museum/guid/MSB:Mamm:293600,48.69777901,110.312102,True
MSB:Para:43048,Acari,,,5 August 2016,2016.0,MSB:Mamm:293604,Microtus mongolicus,MSB:Mamm,Mammal,male,,body surface,,,2,,https://arctos.database.museum/guid/MSB:Para:43048,https://arctos.database.museum/guid/MSB:Mamm:293604,48.700366,110.310177,True
