guid,species,genus,sex,life_stage,date,locality,latitude,longitude,mappable,parasite_status,detected,not_detected,parasite_parts_present,parasite_summary,flea_count,mite_count,tick_count,louse_count,nematode_count,cestode_count,trematode_count,arctos_url
KSB:Mamm:6966,Geomys bursarius,Geomys,male,adult,5 June 2021,"KS, Clark, Lake Clark",37.38949,-99.77926,True,detected,ectoparasite; endoparasite,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:6966
KSB:Mamm:6967,Peromyscus leucopus,Peromyscus,male,adult,5 June 2021,"KS, Ford, Ford Fishing Lake",37.81586,-99.91936,True,mixed screening,ectoparasite: mite,endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:6967
KSB:Mamm:6968,Perognathus flavus,Perognathus,male,adult,6 June 2021,"KS, Clark, Lake Clark",37.38052,-99.77674,True,not detected,,ectoparasite; endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:6968
KSB:Mamm:6969,Peromyscus maniculatus,Peromyscus,male,adult,6 June 2021,"KS, Clark, Lake Clark",37.38791,-99.77761,True,detected,ectoparasite: tick; endoparasite,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:6969
KSB:Mamm:6970,Peromyscus leucopus,Peromyscus,female,juvenile,6 June 2021,"KS, Clark, Lake Clark",37.39191,-99.77728,True,detected,ectoparasite,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:6970
KSB:Mamm:6971,Peromyscus maniculatus,Peromyscus,male,adult,6 June 2021,"KS, Clark, Clark Lake",37.38943,-99.77764,True,detected,ectoparasite; endoparasite,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:6971
KSB:Mamm:6972,Peromyscus maniculatus,Peromyscus,female,adult,14 June 2021,"KS, Riley, KPBS, Sp B-W",39.07123304,-96.58739302,True,not detected,,ectoparasite; endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:6972
KSB:Mamm:6973,Peromyscus leucopus,Peromyscus,male,adult,14 June 2021,"KS, Riley, KPBS, 20B-W",39.07298301,-96.57850301,True,not detected,,ectoparasite; endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:6973
KSB:Mamm:6974,Microtus ochrogaster,Microtus,female,adult,14 June 2021,"KS, Riley, KPBS, SPB-W",39.07248999,-96.58557599,True,detected,ectoparasite: mite; endoparasite,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:6974
KSB:Mamm:6975,Neotoma floridana,Neotoma,female,subadult,14 June 2021,"KS, Riley, KPBS, 20B-W",39.07328996,-96.57881599,True,mixed screening,ectoparasite,endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:6975
KSB:Mamm:6976,Peromyscus leucopus,Peromyscus,male,juvenile,16 June 2021,"KS, Riley, KPBS, 20B-W",39.073901,-96.57945201,True,not detected,,ectoparasite; endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:6976
KSB:Mamm:6977,Peromyscus leucopus,Peromyscus,male,adult,16 June 2021,"KS, Riley, KPBS, 20B-W",39.07298301,-96.57850301,True,not detected,,ectoparasite; endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:6977
KSB:Mamm:6978,Peromyscus maniculatus,Peromyscus,male,subadult,14 June 2021,"KS, Riley, KPBS, SPB-W",39.07123304,-96.58739302,True,mixed screening,ectoparasite: louse,endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:6978
KSB:Mamm:6979,Microtus ochrogaster,Microtus,male,subadult,16 June 2021,"KS, Riley, KPBS, 20B-W",39.07453,-96.580085,True,mixed screening,ectoparasite: mite,endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:6979
KSB:Mamm:6980,Neotoma floridana,Neotoma,female,subadult,14 June 2021,"KS, Riley, KPBS< 20B-W",39.07453,-96.580085,True,mixed screening,ectoparasite: flea,endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:6980
KSB:Mamm:6981,Microtus ochrogaster,Microtus,female,juvenile,16 June 2021,"KS, Riley, KPBS, 4F-E",39.07452,-96.56986403,True,not detected,,ectoparasite; endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:6981
KSB:Mamm:6982,Reithrodontomys megalotis,Reithrodontomys,female,adult,16 June 2021,"KS, Riley, KPBS, 20B-W",39.07264204,-96.57818299,True,not detected,,ectoparasite; endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:6982
KSB:Mamm:6983,Neotoma floridana,Neotoma,female,adult,16 June 2021,"KS, Riley, KPBS, 20B-W",39.07380704,-96.57931999,True,mixed screening,ectoparasite: flea,endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:6983
KSB:Mamm:6984,Peromyscus maniculatus,Peromyscus,male,adult,14 June 2021,"KS, Riley, KPBS, 4B-E",39.07639897,-96.59530596,True,mixed screening,ectoparasite,endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:6984
KSB:Mamm:6985,Peromyscus leucopus,Peromyscus,male,adult,16 June 2021,"KS, Riley, KPBS, 20-W",39.07274497,-96.57829396,True,not detected,,ectoparasite; endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:6985
KSB:Mamm:6986,Peromyscus maniculatus,Peromyscus,female,adult,14 June 2021,"KS< Riley, KPBS, 4B-E",39.07536197,-96.59640399,True,mixed screening,ectoparasite: flea,endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:6986
KSB:Mamm:6987,Neotoma floridana,Neotoma,female,adult,14 June 2021,"KS, Riley, KPBS, 20B-W",39.07318099,-96.57871096,True,mixed screening,ectoparasite: flea,endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:6987
KSB:Mamm:6988,Peromyscus leucopus,Peromyscus,male,adult,14 June 2021,"KS, Riley, KPBS, 20B-W",39.073901,-96.57945201,True,not detected,,ectoparasite; endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:6988
KSB:Mamm:6989,Neotoma floridana,Neotoma,female,subadult,14 June 2021,"KS< Riley, KPBS, 20B-W",39.073901,-96.57945201,True,mixed screening,ectoparasite: louse,endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:6989
KSB:Mamm:6990,Peromyscus leucopus,Peromyscus,male,subadult,10 June 2021,"Missouri, Harrison, 31945 East 237 Street",40.37074,-93.821989,True,mixed screening,ectoparasite: tick,endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:6990
KSB:Mamm:6991,Microtus ochrogaster,Microtus,male,subadult,15 June 2021,"KS, Riley, KPBS, SPB-W",39.07098502,-96.58777004,True,mixed screening,ectoparasite: mite,endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:6991
KSB:Mamm:6992,Microtus ochrogaster,Microtus,female,juvenile,15 June 2021,"KS, Riley, KPBS, SP B-W",39.07186797,-96.58647001,True,mixed screening,ectoparasite: mite,endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:6992
KSB:Mamm:6993,Peromyscus leucopus,Peromyscus,male,subadult,15 June 2021,"KS, Riley, KPBS, SPB-W",39.071326,-96.587259,True,mixed screening,ectoparasite: flea,endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:6993
KSB:Mamm:6994,Peromyscus maniculatus,Peromyscus,female,adult,15 June 2021,"KS, Riley, KPBS, SPB-W",39.071326,-96.587259,True,not detected,,ectoparasite; endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:6994
KSB:Mamm:6995,Microtus ochrogaster,Microtus,female,adult,15 June 2021,"KS, Riley, KPBS, 4F-E",39.07492602,-96.56979103,True,not detected,,ectoparasite; endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:6995
KSB:Mamm:6996,Microtus ochrogaster,Microtus,male,juvenile,15 June 2021,"KS, Riley, KPBS, 4F-E",39.07492602,-96.56979103,True,not detected,,ectoparasite; endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:6996
KSB:Mamm:6997,Microtus ochrogaster,Microtus,male,juvenile,15 June 2021,"KS, Riley, KPBS, 4F-E",39.07425304,-96.569916,True,not detected,,ectoparasite; endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:6997
KSB:Mamm:6998,Microtus ochrogaster,Microtus,female,adult,15 June 2021,"KS, Riley, KPBS, 4F-E",39.07478403,-96.56981198,True,detected,ectoparasite: flea; endoparasite,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:6998
KSB:Mamm:6999,Microtus ochrogaster,Microtus,female,subadult,15 June 2021,"KS, Riley, KPBS, 4F-E",39.07305996,-96.569987,True,not detected,,ectoparasite; endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:6999
KSB:Mamm:7000,Microtus ochrogaster,Microtus,male,adult,15 June 2021,"KS, Riley, KPBS, 4B-E",39.07547596,-96.59629603,True,mixed screening,endoparasite,ectoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7000
KSB:Mamm:7001,Microtus ochrogaster,Microtus,female,adult,15 June 2021,"KS, Riley, KPBS, 4B-E",39.07547596,-96.59629603,True,not detected,,ectoparasite; endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7001
KSB:Mamm:7002,Microtus ochrogaster,Microtus,female,subadult,15 June 2021,"KS, Riley, KPBS, 4B-E",39.07606996,-96.59564098,True,mixed screening,ectoparasite: flea,endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7002
KSB:Mamm:7003,Peromyscus leucopus,Peromyscus,male,adult,15 June 2021,"KS, Riley, KPBS, 20B-W",39.07274497,-96.57829396,True,not detected,,ectoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7003
KSB:Mamm:7004,Peromyscus leucopus,Peromyscus,female,adult,10 June 2021,"Missouri, Harrison, 31945 East 237 Street",40.37074,-93.821989,True,mixed screening,ectoparasite: tick,endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7004
KSB:Mamm:7005,Microtus ochrogaster,Microtus,female,juvenile,16 June 2021,"KS, Riley, KPBS, 4F-E",39.07397401,-96.56992304,True,mixed screening,ectoparasite: flea,endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7005
KSB:Mamm:7006,Peromyscus maniculatus,Peromyscus,male ?,subadult,15 June 2021,"KS, Riley, KPBS, 4B-E",39.07536197,-96.59640399,True,not detected,,ectoparasite; endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7006
KSB:Mamm:7007,Neotoma floridana,Neotoma,female,juvenile,15 June 2021,"KS, Riley, KPBS, 20B-W",39.07404098,-96.57957296,True,mixed screening,ectoparasite: flea,endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7007
KSB:Mamm:7008,Peromyscus leucopus,Peromyscus,female,juvenile,15 June 2021,"KS, Riley, KPBS, 20B-W",39.07328996,-96.57881599,True,detected,ectoparasite,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7008
KSB:Mamm:7009,Peromyscus maniculatus,Peromyscus,female,adult,14 June 2021,"KS, Riley, KPBS, SPB-W",39.07078704,-96.588036,True,mixed screening,ectoparasite,endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7009
KSB:Mamm:7010,Peromyscus leucopus,Peromyscus,male,adult,14 June 2021,"KS, Riley, KPBS, 20B-W",39.07309097,-96.57860703,True,not detected,,ectoparasite; endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7010
KSB:Mamm:7011,Microtus ochrogaster,Microtus,female,adult,16 June 2021,"KS, Riley, KPBS, 4FE",39.07344502,-96.56995104,True,detected,ectoparasite; endoparasite,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7011
KSB:Mamm:7012,Peromyscus leucopus,Peromyscus,male,adult,14 June 2021,"KS, Riley, KPBS, 20B-W",39.07309097,-96.57860703,True,mixed screening,ectoparasite: tick,endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7012
KSB:Mamm:7013,Mus musculus,Mus,male,adult,14 June 2021,"KS, Riley, KPBS, 4B-E",39.07628297,-96.59541601,True,not detected,,ectoparasite; endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7013
KSB:Mamm:7014,Neotoma floridana,Neotoma,female,juvenile,16 June 2021,"KS, Riley, KPBS, 20B-W",39.073,-96.578,True,detected,ectoparasite: flea,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7014
KSB:Mamm:7015,Neotoma floridana,Neotoma,female,adult,14 June 2021,"KS, Riley, KPBS, 20B-W",39.07380704,-96.57931999,True,mixed screening,ectoparasite,endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7015
KSB:Mamm:7016,Microtus ochrogaster,Microtus,female,subadult,15 June 2021,"KS, Riley, KPBS, SP B-W",39.071514,-96.58699103,True,mixed screening,ectoparasite: flea,endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7016
KSB:Mamm:7017,Peromyscus maniculatus,Peromyscus,male,adult,15 June 2021,"KS, Riley, KPBS, SP B-W",39.07240801,-96.585707,True,not detected,,ectoparasite; endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7017
KSB:Mamm:7018,Microtus ochrogaster,Microtus,male,adult,15 June 2021,"KS, Riley, KPBS, SPB-W",39.07248999,-96.58557599,True,not detected,,ectoparasite; endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7018
KSB:Mamm:7019,Microtus ochrogaster,Microtus,female,juvenile,16 June 2021,"KS, Riley, KPBS, 4F-E",39.075311,-96.56974501,True,mixed screening,ectoparasite: flea,endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7019
KSB:Mamm:7020,Peromyscus maniculatus,Peromyscus,male,adult,14 June 2021,"KS, Riley, KPBS, SPB-W",39.07106599,-96.58764297,True,not detected,,ectoparasite; endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7020
KSB:Mamm:7021,Peromyscus leucopus,Peromyscus,female,adult,14 June 2021,"KS, Riley, KPBS, 4B-E",39.07466099,-96.59720303,True,mixed screening,ectoparasite: tick,endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7021
KSB:Mamm:7022,Peromyscus maniculatus,Peromyscus,male,adult,14 June 2021,"KS, Riley, KPBS, 4B-E",39.07505804,-96.59674304,True,mixed screening,ectoparasite,endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7022
KSB:Mamm:7023,Neotoma floridana,Neotoma,female,adult,14 June 2021,"KS, Riley, KPBS, 20B-W",39.07404098,-96.57957296,True,mixed screening,ectoparasite: flea,endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7023
KSB:Mamm:7024,Peromyscus leucopus,Peromyscus,male,adult,15 June 2021,"KS< Riley, KPBS, 4B-E",39.07293499,-96.57000996,True,mixed screening,endoparasite,ectoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7024
KSB:Mamm:7025,Microtus ochrogaster,Microtus,male,adult,15 June 2021,"KS, Riley, KPBS, 4B-E",39.07618498,-96.59552598,True,mixed screening,ectoparasite: flea,endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7025
KSB:Mamm:7026,Peromyscus leucopus,Peromyscus,female,subadult,15 June 2021,"KS, Riley, KPBS, 20B-W",39.07264204,-96.57818299,True,mixed screening,ectoparasite: tick,endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7026
KSB:Mamm:7027,Peromyscus leucopus,Peromyscus,unknown,adult,2021,"KS, Johnson, Shawnee, 10406 West 50th Place",39.03727,-94.70621,True,not detected,,ectoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7027
KSB:Mamm:7028,Peromyscus maniculatus,Peromyscus,male,adult,16 June 2021,"KS, Riley, KPBS, SPB-W",39.07123304,-96.58739302,True,not detected,,ectoparasite; endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7028
KSB:Mamm:7029,Microtus ochrogaster,Microtus,male,juvenile,17 June 2021,"KS, Riley, KPBS, 4F-E",39.075311,-96.56974501,True,detected,ectoparasite: flea,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7029
KSB:Mamm:7030,Microtus ochrogaster,Microtus,female,subadult,17 June 2021,"KS, Riley, KPBS, 4B-E",39.07639897,-96.59530596,True,mixed screening,ectoparasite: mite,endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7030
KSB:Mamm:7031,Peromyscus leucopus,Peromyscus,female,adult,17 June 2021,"KS, Riley, KPBS, 4F-E",39.07277699,-96.56999999,True,mixed screening,endoparasite,ectoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7031
KSB:Mamm:7032,Peromyscus leucopus,Peromyscus,male,adult,16 June 2021,"KS, Riley, KPBS, 20B-W",39.07404098,-96.57957296,True,not detected,,ectoparasite; endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7032
KSB:Mamm:7033,Microtus ochrogaster,Microtus,female,adult,16 June 2021,"KS, Riley, KPBS, 4B-E",39.07650903,-96.595212,True,detected,ectoparasite: mite; endoparasite,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7033
KSB:Mamm:7034,Peromyscus maniculatus,Peromyscus,male,adult,16 June 2021,"KS, Riley, KPBS, 4B-E",39.07536197,-96.59640399,True,mixed screening,ectoparasite,endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7034
KSB:Mamm:7035,Ictidomys tridecemlineatus,Ictidomys,male,adult,16 June 2021,"KS, Riley, KPBS, SPB-W",39.07123304,-96.58739302,True,mixed screening,ectoparasite: mite,endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7035
KSB:Mamm:7036,Peromyscus maniculatus,Peromyscus,female,adult,16 June 2021,"KS, Riley, KPBS, SPB-W",39.07240801,-95.585707,True,not detected,,ectoparasite; endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7036
KSB:Mamm:7037,Peromyscus maniculatus,Peromyscus,male,adult,16 June 2021,"KS, Riley, KPBS, SPB-W",39.07142004,-96.85712002,True,mixed screening,ectoparasite: mite,endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7037
KSB:Mamm:7038,Peromyscus maniculatus,Peromyscus,male,adult,30 June 2021,"SD, Fall River, Buffalo Gap Nat. Grassland",43.28365,-103.92088,True,not detected,,ectoparasite; endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7038
KSB:Mamm:7039,Zapus hudsonius,Zapus,female,adult,2 July 2021,"SD, Pennington, Black Hills Nat. Forest, Castle Peak Campground",44.08197,-103.7285,True,not detected,,ectoparasite; endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7039
KSB:Mamm:7040,Peromyscus maniculatus,Peromyscus,male,adult,23 June 2021,"KS, Riley, KPBS, 1D-W",39.07785801,-96.56222502,True,mixed screening,ectoparasite: mite,endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7040
KSB:Mamm:7041,Peromyscus maniculatus,Peromyscus,male,adult,2 July 2021,"SD, Pennington, Black Hills Nat. Forest, Castle Peak Campground",44.08187,-103.72836,True,mixed screening,ectoparasite: flea,endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7041
KSB:Mamm:7042,Zapus hudsonius,Zapus,male,adult,2 July 2021,"SD, Pennington, Black Hills Nat. Forest, Castle Peak Campground",44.07934,-103.72789,True,not detected,,ectoparasite; endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7042
KSB:Mamm:7043,Peromyscus maniculatus,Peromyscus,female,adult,22 June 2021,"KS, Riley, KPBS, 1D-W",39.07916601,-96.56284,True,mixed screening,ectoparasite: mite or tick,endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7043
KSB:Mamm:7044,Peromyscus leucopus,Peromyscus,female,adult,11 June 2021,"Missouri, Harrison, 31945 East 237 Street",40.37074,-93.821989,True,not detected,,ectoparasite; endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7044
KSB:Mamm:7045,Peromyscus leucopus,Peromyscus,female,adult,10 June 2021,"Missouri, Harrison, 31945 East 237 Street",40.37074,-93.821989,True,not detected,,ectoparasite; endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7045
KSB:Mamm:7046,Peromyscus leucopus,Peromyscus,male,adult,11 June 2021,"Missouri, Harrison, 31945 East 237 Street",40.37074,-93.821989,True,not detected,,ectoparasite; endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7046
KSB:Mamm:7047,Peromyscus leucopus,Peromyscus,male,adult,11 June 2021,"Missouri, Harrison, 31945 East 237 Street",40.37074,-93.821989,True,mixed screening,ectoparasite: mite or tick,endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7047
KSB:Mamm:7048,Microtus ochrogaster,Microtus,male,adult,17 June 2021,"KS, Riley, KPBS, 4F-E",39.07425304,-96.569916,True,not detected,,ectoparasite; endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7048
KSB:Mamm:7049,Microtus ochrogaster,Microtus,female,adult,17 June 2021,"KS, Riley, KPBS, SPB-W",39.07240801,-96.585707,True,mixed screening,ectoparasite: mite,endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7049
KSB:Mamm:7050,Microtus ochrogaster,Microtus,male,adult,17 June 2021,"KS, Riley, KPBS, Sp B-W",39.07098502,-96.58777004,True,detected,ectoparasite: flea; endoparasite,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7050
KSB:Mamm:7051,Microtus ochrogaster,Microtus,male,adult,17 June 2021,"KS, Riley, KPBS, Sp B-W",39.07088402,-96.58790801,True,mixed screening,ectoparasite: mite,endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7051
KSB:Mamm:7052,Peromyscus leucopus,Peromyscus,female,juvenile,17 June 2021,"KS, Riley, KPBS, 20B-W",39.073901,-96.57945201,True,not detected,,ectoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7052
KSB:Mamm:7053,Peromyscus leucopus,Peromyscus,female,subadult,11 June 2021,"Missouri, Harrison, 31945 East 237 Street",40.37074,-93.821989,True,not detected,,ectoparasite; endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7053
KSB:Mamm:7054,Peromyscus leucopus,Peromyscus,female,adult,10 June 2021,"Missouri, Harrison, 31945 East 237 Street",40.37074,-93.821989,True,mixed screening,endoparasite,ectoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7054
KSB:Mamm:7055,Peromyscus leucopus,Peromyscus,female,adult,10 June 2021,"Missouri, Harrison, 31945 East 237 Street",40.37074,-93.821989,True,mixed screening,ectoparasite,endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7055
KSB:Mamm:7056,Chaetodipus hispidus,Chaetodipus,female,adult,21 June 2021,"KS, Riley, KPBS, 4B-W",39.07532098,-96.60006202,True,mixed screening,ectoparasite: mite,endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7056
KSB:Mamm:7057,Chaetodipus hispidus,Chaetodipus,male,adult,20 June 2021,"KS, Riley, KPBS, 4B-W",39.07532098,-96.60006202,True,mixed screening,ectoparasite: mite,endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7057
KSB:Mamm:7058,Microtus ochrogaster,Microtus,female,adult,22 June 2021,"KS, Riley, KPBS, SuB-W",39.07449301,-96.56841002,True,not detected,,ectoparasite; endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7058
KSB:Mamm:7059,Peromyscus leucopus,Peromyscus,male,adult,22 June 2021,"KS, Riley, KPBS, R1A-W",39.06931099,-96.61291097,True,mixed screening,ectoparasite,endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7059
KSB:Mamm:7060,Microtus ochrogaster,Microtus,female,adult,23 June 2021,"KS, Riley, KPBS, SuB-W",39.074749,-96.56850399,True,detected,ectoparasite: mite; endoparasite,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7060
KSB:Mamm:7061,Sigmodon hispidus,Sigmodon,male,adult,22 June 2021,"KS, Riley, KPBS, R20A-E",39.06821304,-96.60801301,True,not detected,,ectoparasite; endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7061
KSB:Mamm:7062,Peromyscus leucopus,Peromyscus,female,adult,22 June 2021,"KS, Riley, KPBS, R20A-E",39.06850901,-96.60767597,True,not detected,,ectoparasite; endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7062
KSB:Mamm:7063,Peromyscus leucopus,Peromyscus,female,adult,2021-06-22,"KS, Riley, KPBS, R1A-W",39.069169,-96.61323099,True,not detected,,ectoparasite; endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7063
KSB:Mamm:7064,Peromyscus maniculatus,Peromyscus,male,adult,1 July 2021,"SD, Fall River, Buffalo Gap Nat. Grassland",43.28335,-103.92078,True,not detected,,ectoparasite; endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7064
KSB:Mamm:7065,Peromyscus leucopus,Peromyscus,male,adult,23 June 2021,"KS, Riley, KPBS, R20A-E",39.06911996,-96.60699402,True,mixed screening,ectoparasite,endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7065
KSB:Mamm:7066,Zapus hudsonius,Zapus,female,adult,2 July 2021,"SD, Pennington, Black Hills Nat. Forest, Castle Peak Campground",44.07934,-103.72789,True,mixed screening,ectoparasite: tick,endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7066
KSB:Mamm:7067,Peromyscus maniculatus,Peromyscus,male,adult,29 June 2021,"SD, Fall River, Anderson Residence 2mi SE Hot Springs",43.40277,-103.43221,True,not detected,,ectoparasite; endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7067
KSB:Mamm:7068,Sciurus niger,Sciurus,male,adult,29 June 2021,"SD, Fall River, Anderson Residence 2mi SE Hot Springs",43.40599,-103.43164,True,mixed screening,ectoparasite: tick,endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7068
KSB:Mamm:7069,Peromyscus leucopus,Peromyscus,male,adult,29 June 2021,"SD, Fall River, Hill Ranch Game Production Area",43.31814,-103.47165,True,not detected,,ectoparasite; endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7069
KSB:Mamm:7070,Peromyscus leucopus,Peromyscus,male,adult,29 June 2021,"SD, Fall River, Hill Ranch Game Production Area",43.31745,-103.47237,True,mixed screening,ectoparasite: tick,endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7070
KSB:Mamm:7071,Microtus pennsylvanicus,Microtus,female,juvenile,30 June 2021,"SD, Fall River, Hill Ranch Game Production Area",43.31709,-103.47373,True,detected,ectoparasite; endoparasite,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7071
